part_num,name,part_cat_id,part_material
3027,Plate 6 x 16,14,Plastic
2339,Brick Arch 1 x 5 x 4 [Continuous Bow],37,Plastic
3741,"Plant, Flower Stem",76,Plastic
14395,"Brick Arch 1 x 5 x 4 [Continuous Bow, Raised Underside Cross Supports]",37,Plastic
4093b,"Vehicle Base, Train 6 x 28 with Two 1 x 2 Openings [10 Round Holes Each End and 1 Round Hole at Center]",36,Plastic
2488,Equipment Whip [aka Plant Vine],27,Plastic
367,Baseplate 24 x 24 with Studs on Edges,1,Plastic
30209,Plate Special 1 x 2 with 4 x 4 disk at 90 degrees,9,Plastic
3958,Plate 6 x 6,14,Plastic
3957a,Antenna 1 x 4 with Rounded Top,32,Plastic
53792,"Sensor, Ultrasonic, NXT",45,Plastic
30235,"Vehicle Base 4 x 10 x 1 2/3, Inverted Slope Double, 1 x 2 Cutouts",36,Plastic
30553,"Hinge Cylinder 1 x 2 Locking with 2 Click Fingers and Axle Hole, 9 Teeth",18,Plastic
3058b,Plate Special 6 x 16 with Motor Opening Wide,9,Plastic
3031,Plate 4 x 4,14,Plastic
93561,Headwear Accessory Visor / Hockey Mask,72,Plastic
58176,Light Cover 1 x 1 Round with Internal Bar / Bionicle Barraki Eye,32,Plastic
2449,Slope Inverted 75° 2 x 1 x 3,3,Plastic
3743,Technic Gear Rack 1 x 4,52,Plastic
53989,Arm Mechanical with Clip [Thin Support],60,Plastic
4762,"Battery Box, 9V Small, Switch",45,Plastic
13349,Wedge Sloped Inverted 4 x 4 Triple [4 Connections between Front Studs],6,Plastic
3582,Window 1 x 2 x 2 Shutter,16,Plastic
3003a,Brick 2 x 2 without Inside Ridges,11,Plastic
60614,"Door 1 x 2 x 3 with Vertical Handle, Round Handle Holes on Back",16,Plastic
57906,Hinge Plate 1 x 12 Locking 7 Teeth with Angled Side Extensions and Tapered Ends,18,Plastic
11947,"Technic Panel Fairing #22 5L Small Smooth, Side A",40,Plastic
30037,Wing Plate Bi-level 12 x 9 (Exploriens),49,Plastic
14181,Wedge Plate 4 x 9 with Stud Notches,49,Plastic
73697,"Train Track 12V Switch Point Right, Type 2 - Track Only",45,Plastic
40249,"Door 2 x 5 x 5 Swivel, Bracket Base",16,Plastic
8,Plate Special 2 x 2 with Wheel Holder Bottom,36,Plastic
2677,"Vehicle Track, Monorail Ramp Lower Part",36,Plastic
32191,"Technic Panel Fairing # 2 Large Short, Large Holes, Side B",40,Plastic
32185,Technic Gear Rack 1 x 14 with Holes,52,Plastic
54200,Slope 30° 1 x 1 x 2/3 (Cheese Slope),3,Plastic
87058,"Vehicle Base, Train 6 x 34 Split-Level without Bottom Tubes",36,Plastic
71137,Exhaust Pipe,36,Plastic
25214,Brick Round 1 x 1 diameter Tube with 90 Degree Elbow (2 x 2 x 1) and Axle Holes (Crossholes) at each end,20,Plastic
51595,Baseplate 16 x 16 Road / Driveway [Plain],1,Plastic
24122,Large Figure Weapon Lightsaber Hilt with Axle Hole and Two Bar Holders,12,Plastic
30157,Plate Special 2 x 4 with Pins,9,Plastic
11833,Plate Round 4 x 4 with 2 x 2 Round Opening,21,Plastic
30625,"Hinge Panel 1 x 4 x 3 2/3 with 6 holes, 2 studs on top, Locking 2 Fingers",18,Plastic
41751,Windscreen 8 x 6 x 2 Curved,47,Plastic
51542,Baseplate Raised 32 x 48 x 6 with Level Front,1,Plastic
47452,"Technic Brick Special 2 x 2 with Pin Hole, Rotation Joint Ball Half [Horizontal Top], Rotation Joint Socket",26,Plastic
30194,Tool Circular Saw,73,Plastic
6565,Wedge 3 x 2 Left,6,Plastic
6217,"Arm Piece with Pin, 3 Fingers",18,Plastic
6571,Technic Steering Arm Small with Towball,25,Plastic
33299a,Technic Beam 3 x 0.5 Liftarm with Boss and Pin / Crank,55,Plastic
2717,Technic Seat / Chair [3 x 2 Base],26,Plastic
30180,Slope 45° 10 x 2 x 2 Double,3,Plastic
3186,Fence Gate 1 x 4 x 2,32,Plastic
92910,Technic Steering Ball Joint Large Open with C-Shape Pivot Frame,25,Plastic
3838,Minifig Neckwear Airtanks,71,Plastic
55297,"Tool Drill, Electric",73,Plastic
3192,Door 1 x 3 x 4 Right,16,Plastic
30355,Wedge Plate 6 x 12 Left,49,Plastic
62361,"Wheel Arch, Mudguard, 1 1/2 x 6 x 1 [Arch Extended]",36,Plastic
32556,Technic Pin Long without Friction Ridges,53,Plastic
3145,"Panel, Trapezoid, Tipper End Flat with Pins, 1 x 2 Anti-studs",23,Plastic
3623,Plate 1 x 3,14,Plastic
2529,Window 1 x 2 x 3 Pane Latticed,16,Plastic
44359,Dome Hemisphere 3 x 3 Ball Turret,20,Plastic
50304,"Wedge Plate 8 x 3, 22° Right",49,Plastic
2515,Wheel Hard Plastic Large (54mm D. x 30mm),29,Plastic
30382,Wedge Sloped 2 x 16 Triple,6,Plastic
6015,Tyre 21 x 12 with Offset Tread Small Wide,29,Rubber
30383,Hinge Plate 1 x 2 Locking with 1 Finger On Top,18,Plastic
26287,Technic Driving Ring Connector Smooth [4 rounded side walls],12,Plastic
4617,Propeller 3 Blade 5.5 Diameter [Undetermined Hole Size],35,Plastic
50305,"Wedge Plate 8 x 3, 22° Left",49,Plastic
30397,Technic Link 1 x 5,26,Plastic
32580,"Axle Hose, Soft 7L",30,Plastic
2528,Hat Pirate Bicorne (Admiral),65,Plastic
44358,Cylinder Hemisphere 2 x 2 Ball Turret Socket Base,7,Plastic
6028,"Animal Body Part, Alligator / Crocodile / Dragon / Dinosaur Tail",75,Plastic
49668,Plate Special 1 x 1 with Tooth,9,Plastic
3193a,Door 1 x 3 x 4 Left with Thin Handle,16,Plastic
3144,Antenna with Side Spokes,32,Plastic
3622,Brick 1 x 3,11,Plastic
3811,Baseplate 32 x 32,1,Plastic
32557,Technic Pin Connector Perpendicular Long,12,Plastic
62360,Windscreen 3 x 6 x 1 Curved with 2 Circular Stud Holders in Bottom,47,Plastic
6542a,Technic Gear 16 Tooth with Clutch [Toothed],52,Plastic
4085a,Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip],9,Plastic
24309,Slope Curved 3 x 2 No Studs,37,Plastic
3193,Door 1 x 3 x 4 Left,16,Plastic
55296,Tool Oil Can [Smooth Handle],73,Plastic
92911,Technic Steering Ball Joint Large Receptacle,25,Plastic
6216,"Brick Curved 2 x 4 x 2 Triple, No Studs",37,Plastic
30181,Wedge 4 x 10 with Cut Corner,6,Plastic
2716,Technic Figure Helmet Visor,27,Plastic
6564,Wedge 3 x 2 Right,6,Plastic
41750,Wedge Curved 8 x 3 x 2 Open Left,6,Plastic
6558,"Technic Pin Long with Friction Ridges Lengthwise, 2 Center Slots",53,Plastic
30624,Technic Connector 3 x 1 x 4 with Two Pins and Click Hinge,18,Plastic
64275,"Launcher, Large Figure Weapon, Zamor Sphere Launcher, with Hole and Axle Hole",68,Plastic
3127b,"Hook, Plate 1 x 2 with Crane Hook Right",34,Plastic
30156,Panel 4 x 6 x 6 Sloped,23,Plastic
3062b,Brick Round 1 x 1 Open Stud,20,Plastic
32184,Technic Axle and Pin Connector Perpendicular 3L with Centre Pin Hole,12,Plastic
4213,Hinge Vehicle Roof 4 x 4,18,Plastic
4207,Ladder 14 x 2.5,32,Plastic
32190,"Technic Panel Fairing # 1 Large Short, Large Holes, Side A",40,Plastic
3648b,Technic Gear 24 Tooth [New Style with Single Axle Hole],52,Plastic
48172,"Technic Brick Special 2 x 2 with Pin Hole, with 2 Rotation Joint Sockets",26,Plastic
2892,"Vehicle Track, Monorail Curve Short Left",36,Plastic
73696,"Train Track 12V Switch Point Left, Type 2 - Track Only",45,Plastic
11946,"Technic Panel Fairing #21 5L Small Smooth, Side B",40,Plastic
30036,Wedge Plate 8 x 6 x 2/3 with Grille,9,Plastic
60601,Glass for Window 1 x 2 x 2 Flat,16,Plastic
30022,"Panel, Trapezoid, Tipper End Flat without Pins",23,Plastic
6153a,"Wedge Sloped 6 x 4 Cutout, No Stud Notches",6,Plastic
18976,Wheel 18 x 12 with Axle Hole and Stud,29,Plastic
47296,Technic Axle and Pin Connector 2 x 5 with Two Ball Joint Sockets,12,Plastic
2851,Technic Engine Piston Round,25,Plastic
3597,Hinge Plate 2 x 4 - Female (Digger Bucket Holder),18,Plastic
53585,Technic Ball Joint with Through Axle Hole,26,Plastic
2460,Tile Special 2 x 2 with Top Pin,15,Plastic
6160,"Window 1 x 4 x 6 Frame with 3 Panes, Fixed Glass with NO GLASS",16,Plastic
46413,Windscreen 8 x 4 x 2 Curved [2 Dual-Fingered Click Hinges],47,Plastic
2474,Technic Gear Stepper 8 Tooth,52,Plastic
3742,"Plant, Flower - Small",76,Plastic
91405,Plate 16 x 16,14,Plastic
3024,Plate 1 x 1,14,Plastic
3030,Plate 4 x 10,14,Plastic
58177,"Technic Connector Block 3 x 3 Triangular with Axle, and Axle Hole",12,Plastic
11211,Brick Special 1 x 2 with 2 Studs on 1 Side,5,Plastic
93560,"Helmet, Sports [Plain]",65,Plastic
4093a,"Vehicle Base, Train 6 x 28 with Two 1 x 2 Openings [3 Round Holes Each End]",36,Plastic
30552,Hinge Cylinder 1 x 2 Locking with 1 Finger and Axle Hole On Ends,18,Plastic
3959,Weapon Gun / Torch (Space) [with Grooves],73,Plastic
30208,Dome Hemisphere 4 x 4 Multifaceted,20,Plastic
3795,Plate 2 x 6,14,Plastic
973c17h17,"Torso, Light Gray Arms and Hands [Plain]",60,Plastic
4094b,"Equipment Umbrella Top with No Bottom Flaps, 6 x 6 with Top Stud",27,Plastic
10197,Technic Pin Connector Hub with 2 Perpendicular Axles,12,Plastic
792c03,Arm Holder Brick 2 x 2 with Hole and 2 Arms,18,Plastic
4089,"Construction Vehicle Bucket, Slope Inverted 33° 3 x 2 Hollow with Towball (Arm Piece)",36,Plastic
303,"Vehicle Base, Train 6 x 22 Type 1 Motor Opening",36,Plastic
2413,Wedge Plate 4 x 9 without Stud Notches,49,Plastic
15038,Wheel 56 x 34 Technic Racing Medium with 6 Pin Holes,29,Plastic
47223b,Pneumatic Switch with Pin Holes and Stepped Outlets [V2],22,Plastic
6107,Wedge 5 x 5 Facet,6,Plastic
3731,Plate 2 x 2 with Towball,9,Plastic
3043,Slope 45° 2 x 2 Double,3,Plastic
50955,Wedge Curved 10 x 3 Left,6,Plastic
41680,Technic Pin with Friction with Click Rotation Ring,53,Plastic
27263,Tile Special 2 x 2 Corner with Cut Corner - Facet,15,Plastic
87994,Bar 3L,32,Plastic
54272,"Large Figure Weapon Sword, Lava Chamber Gate Sword",41,Plastic
3839b,Plate Special 1 x 2 with Handles [Flat Ends / Low Attachment],9,Plastic
4274,Technic Pin 1/2,53,Plastic
23950,Panel 1 x 3 x 1,23,Plastic
62930,Light Brick 2 x 3 x 1 1/3 with Dark Bluish Gray Base [Yellow LED],45,Plastic
2639,Plate 4 x 4 Corner,14,Plastic
92590,Minifig Neckwear Backpack [Open],71,Plastic
32054,"Technic Pin Long with Friction Ridges Lengthwise and Stop Bush [3 Lateral Holes, Big Pin Hole]",53,Plastic
88292,Brick Arch 1 x 3 x 2,37,Plastic
32068,Technic Axle and Pin Connector Perpendicular 3L with Pin Hole,12,Plastic
30119,Wing Plate Bi-level 8 x 4 and 2 x 3 1/3 Down,49,Plastic
4489a,"Wheel Wagon Large (33mm D.), Round Hole For Wheel Holder Pin",29,Plastic
40373,"Animal / Creature Body Part, Dinosaur Body Quarter with Pin Holes",75,Plastic
32083,Slope 45° 6 x 4 Double [aka Train Roof],3,Plastic
4466,Exhaust Pipe Twin Inlet 11L Left,36,Plastic
6517,Duplo Technic Brick 2 x 4 with 3 Holes,4,Plastic
4328,Tool Pipe Wrench / Adjustable Spanner,73,Plastic
15400,"Launcher, Brick Special 1 x 4 Spring Shooter with Light Bluish Gray Top",68,Plastic
6259,Cylinder Half 2 x 4 x 4,20,Plastic
3069b,Tile 1 x 2 with Groove,19,Plastic
56908,Wheel 43.2 x 26 Technic Racing Small with 6 Pinholes,29,Plastic
32524,Technic Beam 1 x 7 Thick,51,Plastic
48288,Tile 8 x 16 with Bottom Tubes on Edges,19,Plastic
3747b,Slope Inverted 33° 3 x 2 [Connections between Studs],3,Plastic
3876,Shield Round with Stud,73,Plastic
32530,Technic Pin Connector Plate 1 x 2 x 1 2/3 [Two Holes On Top],12,Plastic
98283,Brick Special 1 x 2 with Masonry Brick Profile,5,Plastic
4857,Slope 45° 4 x 4 Double with Hinge,18,Plastic
11458,Plate Special 1 x 2 with Pin Hole on Top,9,Plastic
3679,Turntable 2 x 2 Plate - Top,18,Plastic
2573,Wheel Hard Plastic Giant (71mm D. x 47mm),29,Plastic
3651,Technic Axle and Pin Connector,12,Plastic
90608,"Large Figure Skeletal, Limb with Ball Joint on Axle and Ball Socket and Hole",41,Plastic
43337,Panel 1 x 4 x 1 with Rounded Corners [Thick Wall],23,Plastic
3136,"Hook, Tow Hook with 2 Studs on Both Sides",34,Plastic
3229b,"Vehicle Track, Train, Slotted Rail Curved Outside",36,Plastic
90609,"Large Figure Skeletal, Limb, 5L with Ball Joint on Axle and Ball Socket",41,Plastic
4276a,Hinge Plate 1 x 2 with 2 Fingers and Solid Studs,18,Plastic
3049a,Slope 45° 2 x 1 Double / Inverted with Bottom Tube,3,Plastic
3644,Door 1 x 4 x 6,16,Plastic
87407,Technic Gear 20 Tooth Bevel with Pin Hole,52,Plastic
3403c01,"Turntable 4 x 4 Square Base with Top, Complete Assembly",18,Plastic
32294,Technic Wishbone Suspension Arm 9L,25,Plastic
63965,Bar 6L with Stop Ring,32,Plastic
6072,Castle Turret Top 7 x 7 Corner,23,Plastic
6066,Castle Turret Top 4 x 8 x 2 1/3,23,Plastic
61800,"Large Figure Wing, Small",41,Plastic
2566,"Bar, 4 Top Bars, Palm Tree Top",32,Plastic
98282,"Wheel Arch, Mudguard 4 x 2 1/2 x 1",36,Plastic
2599,Minifig Footwear Flippers [2 on Sprue],27,Plastic
32531,Technic Brick 4 x 6 with 2 x 4 Opening,8,Plastic
32525,Technic Beam 1 x 11 Thick,51,Plastic
3334,Baseplate 16 x 24,1,Plastic
2994,Wheel Rim 24 x 14 VR with Center Axle Hole,29,Plastic
87611,Aircraft Fuselage Curved Forward 6 x 10 Bottom,47,Plastic
52038,Brick Special 2 x 4 - 1 x 4 with 2 Recessed Studs and Thick Side Arches,5,Plastic
43121,"Engine, Large",35,Plastic
3308,Brick Arch 1 x 8 x 2,37,Plastic
85984,Slope 30° 1 x 2 x 2/3,3,Plastic
4467,Exhaust Pipe Twin Inlet 11L Right,36,Plastic
4315,Hinge Vehicle Roof Holder 1 x 4,18,Plastic
32069,Technic Steering Arm with 2 Pins,25,Plastic
3491,Plate Special 2 x 5 with Towball Socket,9,Plastic
30118,Wing Plate Bi-level 8 x 4 and 2 x 3 1/3 Up,49,Plastic
88293,Brick Round Corner 3 x 3 x 2 Dome Top,20,Plastic
92585,Tool Crowbar,73,Plastic
2913c01,"Wire with 2-Prong Connector and Train Track Contact Base, 97cm [Complete Assembly]",45,Plastic
4738b,"Treasure Chest Bottom with Rear Slots, with Groove",7,Plastic
92591,Cylinder Half 4 x 6 x 13 with 1 x 2 Cutout,23,Plastic
817c01,"Vehicle Base, Trailer 4 x 8 Bed with Red Wheels",36,Plastic
48729b,Bar 1L with Clip [Cut Edges and One Side Hole] [Gap in Clip],32,Plastic
2638,Crane Harbor Derrick 10 (Top Part),34,Plastic
15207,Panel 1 x 4 x 1 with Rounded Corners [Thin Wall],23,Plastic
18051,"Vehicle Body, Wheel Arch / Mudguard 3 x 4 x 1 2/3 Curved Fenders [Plain]",36,Plastic
98137,"Weapon Sword, Big Blade with Bar",73,Plastic
699,"Battery Cover, Train Car Roof 6 x 14",45,Plastic
122c01,Plate Special 2 x 2 with Wheels Red,29,Plastic
30093,"Plant, Sea Grass",76,Plastic
4261,Technic Steering Arm,25,Plastic
2610,Minifig Neckwear Life Jacket [Old Style],71,Plastic
4507,Hinge Plate 1 x 6 with 2 and 3 Fingers On Sides,18,Plastic
18938,"Technic Turntable Large Type 3 Top, 60 Tooth",52,Plastic
60897,Plate Special 1 x 1 with Clip Vertical [Thick Open O Clip],9,Plastic
41681,Technic Rotation Joint Socket with 3L Thick Beam,55,Plastic
3297,Slope 33° 3 x 4,3,Plastic
30044,Window 1 x 2 x 2 2/3 with Rounded Top,16,Plastic
60115,Torso - Skeleton Thick Shoulder Pins,60,Plastic
3042,Slope 45° 2 x 3 Double,3,Plastic
93274,Bracket 1 x 2 - 2 x 4,9,Plastic
47757,Wedge Sloped 4 x 4 Pyramid Center,6,Plastic
3730,"Plate Special 2 x 2 with Towball Socket, Short, 4 Slots",9,Plastic
6106,Wedge Plate 6 x 6 Cut Corner,49,Plastic
2374,Boat Cargo Loading Plate 10 x 12 with 6 x 8 Tub,7,Plastic
6112,Brick 1 x 12,11,Plastic
30285,Wheel 18 x 14 with Tread Small Hub,29,Plastic
4088,Brick Curved 1 x 4 x 2 Centre Stud Top,37,Plastic
792c02,Arm Holder Brick 2 x 2 with Hole and 1 Arm,18,Plastic
44301a,"Hinge Plate 1 x 2 Locking with 1 Finger On End, with Groove",18,Plastic
458,Tyre for Train Wheel for Electric Train Motor 12V,29,Rubber
6160c04,"Window 1 x 4 x 6 Frame with 3 Panes, Fixed Glass with Trans-Brown Glass",16,Plastic
25893,Plate Round 1 x 1 with Hollow Stud and Bar on Underside,9,Plastic
30520,Brick Special 2 x 8 with Axle Hole and Grooves at each End,5,Plastic
60471,"Hinge Plate 1 x 2 Locking with 2 Fingers on Side, 9 Teeth",18,Plastic
95188,Brick Round Corner 6 x 6 with 33° Slope and Facet Cutout,20,Plastic
30246,Panel 3 x 4 x 6 with Arched Window,23,Plastic
30536,Windscreen 8 x 4 x 2 Curved Taper with Locking Dual 2 Fingers,47,Plastic
58846,"Brick Round Corner 10 x 10 with Slope 33° Edge, Axle Hole, Facet Cutout",20,Plastic
3901,"Hair, Smooth",65,Plastic
3614a,Plate Round 1 x 1 with Towball and Round Hole [Maxifig Hand],18,Plastic
6851,Duplo Baseplate 12 x 16,4,Plastic
314,Hinge Plate 2 x 5 Top,18,Plastic
57585,Technic Axle Connector Hub with 3 Axles at 120°,12,Plastic
47223a,Pneumatic Switch with Pin Holes,22,Plastic
6104,Wedge Plate 8 x 8 with 3 x 4 Cutout,49,Plastic
87559,Brick Round Corner 6 x 6 x 2,20,Plastic
30293,"Rock Boulder, Top",33,Plastic
99773,Technic Beam Triangle Thin [Type II],51,Plastic
2376,Tile Round 2 x 2 - Thin Lifting Ring,15,Plastic
47755,"Wheel Arch, Curved Wedge 4 x 3 with 2 x 2 Opening and 4 Studs",36,Plastic
87798,"Large Figure Limb Cover, Leg Guard",41,Plastic
14682,"Exhaust Pipe with Technic Pin - Flat End, Rounded Hole",36,Plastic
2547a,"Animal Body Part, Shark Body, with Bottom Tube",75,Plastic
14696,"Technic Link, Reinforced, with Beveled Edge",26,Plastic
30046,Window 1 x 2 x 2 2/3 Pane Lattice Diamond with Rounded Top,16,Plastic
33215,Roof / Tower 6 x 8 x 9,3,Plastic
3404bc01,"Turntable 4 x 4 - Old Type Complete, Perfectly Round",18,Plastic
50956,Wedge Curved 10 x 3 Right,6,Plastic
43719,Wedge Plate 4 x 4 with 2 x 2 Cutout,49,Plastic
4511,Door Sliding - Type 1,16,Plastic
3839a,"Plate Special 1 x 2 with Handles [Round Ends, Mid Attachment]",9,Plastic
4505,Hood / Cowl / Farmer's Cap,65,Plastic
54271,"Large Figure Weapon, Zamor Sphere Launcher",68,Plastic
89762,Windscreen 7 x 4 x 2 Round Extended Front Edge,47,Plastic
17,Torso Old,60,Plastic
132a,Tyre Smooth Old Style - Small,29,Rubber
30085,"Animal Body Part, Shark / Sawfish Head",75,Plastic
4263,Technic Plate 1 x 4 with Toothed Ends,26,Plastic
47543,Cone Half 8 x 4 x 6,20,Plastic
30126,Headwear Accessory Plume / Feathers with Pin,72,Plastic
32288c01,"Motor, 4.5V 17 x 6 x 5 with Switch, Dark Gray Bottom",45,Plastic
85945,Helmet Alien Skull with Fangs,65,Plastic
30640,Steering Wheel Holder 2 x 2,36,Plastic
92593,Plate Special 1 x 4 with 2 Studs,9,Plastic
30132,"Weapon Gun / Pistol / Revolver Large Barrel, Long Grip",73,Plastic
20309,Window 1 x 4 x 1 2/3 with Spoked Rounded Top,16,Plastic
73037,String Reel Winch 2 x 4 x 2 (Light Gray Drum),31,Plastic
50163,"Technic Turntable Large Type 2, 24/56 Tooth with Black Outside Gear Section [Complete Assembly]",52,Plastic
6266,Leg Skeleton,61,Plastic
2996,Wheel 68.8 x 40 Balloon Large,29,Plastic
4459,"Technic Pin with Friction Ridges Lengthwise, without Center Slots",53,Plastic
43889,"Animal Body Part, Elephant Tail Ring",75,Plastic
3069a,Tile 1 x 2 without Groove,19,Plastic
2418b,Windscreen 6 x 6 Octagonal Canopy with Axle hole,47,Plastic
62462,Technic Pin Connector Round [Slotted],12,Plastic
30324,Wheel Hard Plastic Spoked,29,Plastic
3747a,Slope Inverted 33° 3 x 2 [No Connections between Studs],3,Plastic
32527,"Technic Panel Fairing # 5 Small Short, Large Hole, Side A",40,Plastic
30456,"Animal Body Part, Dinosaur, Tyrannosaurus Rex / Triceratops Tail",75,Plastic
4698,Technic Axle Nut,46,Plastic
32269,Technic Gear 20 Tooth Double Bevel with Axle Hole Type 2 [X Opening],52,Plastic
3691,"Motor Housing 4 x 4 x 3, 4.5V",45,Plastic
3849,Weapon Lance,73,Plastic
3685,Slope 75° 2 x 2 x 3 Double Convex,3,Plastic
98280,Panel 1 x 6 x 3 with Studs on Sides,23,Plastic
4854,Slope Inverted 45° 4 x 4 Double with 4 x 2 Recessed,3,Plastic
6070,Windscreen 5 x 2 x 1 2/3,47,Plastic
44300,Hinge Tile 1 x 3 Locking with 1 Finger on Top,18,Plastic
2570,Weapon Crossbow and Bolt,73,Plastic
42003,Technic Axle and Pin Connector Perpendicular 3L with 2 Pin Holes,12,Plastic
6064,"Plant, Bush 2 x 2 x 4",76,Plastic
3134,Brick Special 1 x 2 with Cable Holding Square Cutout,5,Plastic
3652,Technic Engine Piston Square 2 x 2 - Old,25,Plastic
41250,"Ball, Hard Plastic, 51mm (approx. 6 studs diameter)",26,Plastic
3049c,Slope 45° 2 x 1 Double / Inverted with Hollow Bottom,3,Plastic
6058,Wedge Sloped Inverted 11 x 4 x 2 2/3 Cockpit,6,Plastic
91501,Panel 2 x 2 x 1 Corner,23,Plastic
3647,Technic Gear 8 Tooth,52,Plastic
4276b,Hinge Plate 1 x 2 with 2 Fingers and Hollow Studs,18,Plastic
3229a,"Vehicle Track, Train, Tapered Rail Curved Outside",36,Plastic
4672,Duplo Plate 4 x 8,4,Plastic
3684,Slope 75° 2 x 2 x 3 [Hollow Studs],3,Plastic
4855,Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs],6,Plastic
3848,Weapon Halberd / Axe,73,Plastic
32526,Technic Beam 3 x 5 L-Shape Thick,51,Plastic
4869,Engine Centre - Smooth Large,35,Plastic
32532,Technic Brick 6 x 8 with 4 x 6 Opening,8,Plastic
30325,Helmet with Breathing Apparatus and Headlights,65,Plastic
53457,"Animal Body Part, Wolf Head, 'Fenris Wolf'",75,Plastic
2983,"Motor Pulley, 9V Micromotor with axle hole",45,Plastic
92579,Windscreen 8 x 4 x 2 with 4 Studs and Handle,47,Plastic
18654,Technic Pin Connector Round 1L [Beam],12,Plastic
43888,Support Round 1 x 1 x 6 Solid Pillar,34,Plastic
6267,Windscreen 2 x 12 x 4,47,Plastic
14720,Technic Beam 3 x 5 Thick [90° Offset Centre Beam Holes],55,Plastic
3479,Tail 4 x 2 x 2,35,Plastic
59807,Crane Harbor Derrick 16 with Double Attachment,34,Plastic
45590,Technic Axle Connector Double Flexible [Rubber],12,Rubber
711,Plate Special 5 x 6 with Hole,9,Plastic
